Lat,long,Predicted_LST,Heat_Classification,Major_Heat_Cause,NDBI,NDVI,AOD,Effective_Cooling_Wind,Temperature,Humidity
21.98806320939353,88.23522215207177,30.458843,Hot_Zone (UHI),High_Concrete (NDBI),-0.09175937,0.47044373,0.6940000000000001,12.823942554732623,34.966553828377286,61.70382644686283
21.98806320939353,88.25678171889064,30.478271,Hot_Zone (UHI),High_Concrete (NDBI),-0.04885036,0.42618617,0.696857142857143,12.816857590869631,34.967721925683534,61.70157562945936
21.98806320939353,88.26217161059535,30.445595,Hot_Zone (UHI),High_Concrete (NDBI),-0.056220476,0.43201062,0.6477142857142857,12.815056663069544,34.96801951395971,61.70098731471871
21.98806320939353,88.28373117741423,30.47999,Hot_Zone (UHI),High_Concrete (NDBI),-0.036473315,0.35192043,0.6763750000000001,12.80775982641751,34.96922793917484,61.6985387730772
21.98806320939353,88.29451096082366,30.451216,Hot_Zone (UHI),High_Concrete (NDBI),-0.055491995,0.40258062,0.6454285714285715,12.804068375187324,34.969840886831456,61.69726119255288
21.98806320939353,88.29990085252837,30.469048,Hot_Zone (UHI),High_Concrete (NDBI),-0.003044966,0.37695798,0.64525,12.802215241417796,34.970148992530326,61.6966101286519
21.98806320939353,88.32685031105196,30.489916,Hot_Zone (UHI),High_Concrete (NDBI),-0.009662674,0.34110954,0.6636666666666666,12.792915697972573,34.97169918379206,61.69324549912577
21.98806320939353,88.33224020275667,30.44661,Hot_Zone (UHI),High_Concrete (NDBI),-0.055954065,0.37123647,0.6574285714285715,12.791056234206632,34.97200995534288,61.69255322045623
21.98806320939353,88.33763009446139,30.444454,Hot_Zone (UHI),High_Concrete (NDBI),-0.07365604,0.38318634,0.6574285714285715,12.78919936290532,34.972320564159034,61.69185536883699
21.98806320939353,88.34840987787082,30.427935,Hot_Zone (UHI),High_Concrete (NDBI),-0.09011949,0.42271975,0.6655714285714286,12.785497625966777,34.972940586962366,61.690444519864734
21.98806320939353,88.38074922809912,30.459223,Hot_Zone (UHI),High_Concrete (NDBI),-0.07020275,0.38423857,0.663,12.774564273991125,34.97477838242537,61.68612008675278
21.993453101098247,88.19749291013875,30.473919,Hot_Zone (UHI),High_Concrete (NDBI),-0.06844041,0.38239944,0.7215,12.836297578687963,34.96451192645157,61.70787065556457
21.993453101098247,88.20288280184346,30.479218,Hot_Zone (UHI),High_Concrete (NDBI),-0.054091427,0.36458582,0.7215,12.8346329352284,34.96478411128447,61.70739654812108
21.993453101098247,88.22444236866232,30.475754,Hot_Zone (UHI),High_Concrete (NDBI),-0.07130801,0.43586642,0.7278571428571429,12.827792299367886,34.96590539602654,61.70538116500965
21.993453101098247,88.22983226036705,30.440498,Hot_Zone (UHI),High_Concrete (NDBI),-0.08696197,0.44812483,0.7278571428571429,12.826039785134991,34.966193349684666,61.704848170459016
21.993453101098247,88.24061204377648,30.443033,Hot_Zone (UHI),High_Concrete (NDBI),-0.08286306,0.4322109,0.716,12.822488796826333,34.966777634689706,61.70374823996878
21.993453101098247,88.2783412857095,30.437754,Hot_Zone (UHI),High_Concrete (NDBI),-0.1215253,0.47581214,0.6627500000000001,12.809661747647633,34.96889698071379,61.69956322470897
21.993453101098247,88.28373117741423,30.424356,Hot_Zone (UHI),High_Concrete (NDBI),-0.08311102,0.40572444,0.6627500000000001,12.807790368719164,34.96920728117696,61.69892601958641
21.993453101098247,88.32685031105196,30.496264,Hot_Zone (UHI),High_Concrete (NDBI),-0.0029822788,0.33057466,0.65525,12.792656695281968,34.97172659902205,61.69353264093316
21.993453101098247,88.33224020275667,30.474113,Hot_Zone (UHI),High_Concrete (NDBI),-0.050932713,0.36137682,0.6616363636363637,12.790760429007737,34.97204351402782,61.69282683796624
21.993453101098247,88.34840987787082,30.424522,Hot_Zone (UHI),High_Concrete (NDBI),-0.08173433,0.4086918,0.6717857142857142,12.785091580534475,34.97299259202268,61.69067656415888
21.998842992802963,88.19749291013875,30.475668,Hot_Zone (UHI),High_Concrete (NDBI),-0.046580132,0.35776466,0.7215,12.836844838012444,34.964406556238664,61.70841048485333
21.998842992802963,88.22444236866232,30.505444,Hot_Zone (UHI),High_Concrete (NDBI),-0.024071164,0.37627518,0.7278571428571429,12.82819726091516,34.965823049896244,61.705886337485296
21.998842992802963,88.26756150230007,30.480906,Hot_Zone (UHI),High_Concrete (NDBI),-0.06093207,0.45064712,0.678875,12.813523207266782,34.96824173469824,61.70123965148096
21.998842992802963,88.29990085252837,30.454058,Hot_Zone (UHI),High_Concrete (NDBI),-0.03854311,0.407974,0.64875,12.802065385777986,34.97014229687136,61.69732141108974
21.998842992802963,88.30529074423309,30.428991,Hot_Zone (UHI),High_Concrete (NDBI),-0.091478795,0.43396473,0.664,12.80013520741195,34.970463455233165,61.69663740468789
21.998842992802963,88.32685031105196,30.47032,Hot_Zone (UHI),High_Concrete (NDBI),-0.02134617,0.35905558,0.65525,12.792395330746576,34.97175411449986,61.69382602018269
21.998842992802963,88.33224020275667,30.470978,Hot_Zone (UHI),High_Concrete (NDBI),-0.01254124,0.3701876,0.6616363636363637,12.790461165785484,34.97207735579582,61.69310629372074
21.998842992802963,88.33763009446139,30.424183,Hot_Zone (UHI),High_Concrete (NDBI),-0.080881394,0.38647115,0.6616363636363637,12.78852959008091,34.97240044981344,61.6923806325452
21.998842992802963,88.34840987787082,30.476896,Hot_Zone (UHI),High_Concrete (NDBI),-0.034878686,0.37846896,0.6717857142857142,12.78467877837152,34.97304543196518,61.690913206812446
21.998842992802963,88.35379976957555,30.47107,Hot_Zone (UHI),High_Concrete (NDBI),-0.074241266,0.39503714,0.6717857142857142,12.782761829934648,34.97336693713085,61.69017230957753
21.998842992802963,88.36457955298498,30.426374,Hot_Zone (UHI),High_Concrete (NDBI),-0.08142386,0.4198209,0.6501250000000001,12.778950548157315,34.9740070193193,61.68867835654025
22.00423288450768,88.10047485945384,30.426414,Hot_Zone (UHI),High_Concrete (NDBI),0.0054800306,0.13476002,0.1964,12.864395284393025,34.95993248549752,61.71551555770214
22.00423288450768,88.19749291013875,30.608189,Hot_Zone (UHI),High_Concrete (NDBI),-0.073559485,0.30558,0.681,12.837411423104896,34.96429773521823,61.708962847508175
22.00423288450768,88.21366258525289,30.47388,Hot_Zone (UHI),High_Concrete (NDBI),-0.068377405,0.39987448,0.7234285714285714,12.832193399193027,34.96515141277276,61.7074650609505
22.00423288450768,88.23522215207177,30.454765,Hot_Zone (UHI),High_Concrete (NDBI),-0.10986078,0.46756348,0.717,12.824972674724108,34.96633686076147,61.70529272427591
22.00423288450768,88.24061204377648,30.474098,Hot_Zone (UHI),High_Concrete (NDBI),-0.063876234,0.40243468,0.717,12.823125241389002,34.966640888789904,61.70471930248429
22.00423288450768,88.26756150230007,30.475668,Hot_Zone (UHI),High_Concrete (NDBI),-0.046121594,0.4202877,0.664,12.81367589332885,34.96820034228944,61.70168011913276
22.00423288450768,88.28912106911893,30.456242,Hot_Zone (UHI),High_Concrete (NDBI),-0.034198996,0.37239715,0.6544642857142858,12.805917933817623,34.96948592630559,61.69905769028367
22.00423288450768,88.32685031105196,30.428793,Hot_Zone (UHI),High_Concrete (NDBI),-0.12559353,0.46040255,0.66525,12.792131617222944,34.971781719820406,61.69412584118926
22.00423288450768,88.33224020275667,30.471039,Hot_Zone (UHI),High_Concrete (NDBI),-0.027008258,0.38056785,0.6651666666666667,12.790158413722327,34.972111477522965,61.69339177621311
22.00423288450768,88.33763009446139,30.489805,Hot_Zone (UHI),High_Concrete (NDBI),0.0022553876,0.36615062,0.6651666666666667,12.78818779293286,34.97244109691152,61.692651583884455
22.00423288450768,88.34301998616611,30.507862,Hot_Zone (UHI),High_Concrete (NDBI),-0.022224113,0.3830649,0.6788333333333334,12.786220943612062,34.972770379395975,61.69190570468652
22.00423288450768,88.34840987787082,30.47476,Hot_Zone (UHI),High_Concrete (NDBI),-0.031211464,0.39889118,0.6788333333333334,12.78425905627555,34.97309912580934,61.6911545865973
22.00423288450768,88.36457955298498,30.463295,Hot_Zone (UHI),High_Concrete (NDBI),-0.07214136,0.36844462,0.663625,12.77841504798392,34.97408015662461,61.68887437229763
22.0096227762124,88.20827269354818,30.48435,Hot_Zone (UHI),High_Concrete (NDBI),-0.03460377,0.33170554,0.7285,12.834482203591756,34.964760108941746,61.70852928740464
22.0096227762124,88.21366258525289,30.427958,Hot_Zone (UHI),High_Concrete (NDBI),-0.08450877,0.39416894,0.7285,12.83269317831439,34.96505302865996,61.70801015356515
22.0096227762124,88.24061204377648,30.481361,Hot_Zone (UHI),High_Concrete (NDBI),-0.037446756,0.38930693,0.7125,12.823464818596452,34.96656854814773,61.70522241824288
22.0096227762124,88.25678171889064,30.496675,Hot_Zone (UHI),High_Concrete (NDBI),-0.00258478,0.3736366,0.6788571428571429,12.817729655796308,34.96751402413715,61.70340234543235
22.0096227762124,88.26217161059535,30.5178,Hot_Zone (UHI),High_Concrete (NDBI),0.013269139,0.35502473,0.6953333333333334,12.815790177867354,34.96783435712804,61.70277238389206
22.0096227762124,88.2783412857095,30.477575,Hot_Zone (UHI),High_Concrete (NDBI),-0.04328854,0.43137082,0.66525,12.809902142992224,34.96880864917257,61.70081645402468
22.0096227762124,88.28912106911893,30.427288,Hot_Zone (UHI),High_Concrete (NDBI),-0.08405137,0.42329004,0.6602,12.805929212608666,34.969467545811305,61.69946052999521
22.0096227762124,88.34301998616611,30.496634,Hot_Zone (UHI),High_Concrete (NDBI),-0.018655166,0.37828434,0.6816,12.785834242763228,34.97281822723167,61.69216728510285
22.0096227762124,88.34840987787082,30.46979,Hot_Zone (UHI),High_Concrete (NDBI),-0.02884185,0.37268648,0.6816,12.783832246079848,34.97315369309326,61.69140084795346
22.0096227762124,88.35379976957555,30.485579,Hot_Zone (UHI),High_Concrete (NDBI),-0.07025116,0.35284576,0.67925,12.78183653710946,34.97348840897262,61.69062948042698
22.0096227762124,88.35918966128025,30.4355,Hot_Zone (UHI),High_Concrete (NDBI),-0.077079706,0.31742153,0.6765,12.779848351589084,34.973822167547205,61.68985366178259
22.0096227762124,88.36457955298498,30.476639,Hot_Zone (UHI),High_Concrete (NDBI),-0.06375125,0.38182774,0.6765,12.777868919700929,34.9741547621306,61.68907387627362
