Lat,long,Predicted_LST,Heat_Classification,Major_Heat_Cause,NDBI,NDVI,AOD,Effective_Cooling_Wind,Temperature,Humidity
21.955723859165225,88.37535933639441,30.42416,Hot_Zone (UHI),Wind_Blocked,-0.13303201,0.4433384,0.6641666666666667,0.0,34.974014931051315,61.68593416820272
21.96111375086994,88.3106806359378,30.43447,Hot_Zone (UHI),Wind_Blocked,-0.11715613,0.4615702,0.6455,0.0,34.970716536371185,61.69375530880826
21.96111375086994,88.36996944468969,30.482494,Hot_Zone (UHI),Wind_Blocked,-0.11345928,0.45058054,0.6641666666666667,0.0,34.97381093693244,61.686740054248986
21.96650364257466,88.2460019354812,30.531126,Hot_Zone (UHI),Wind_Blocked,-0.018556712,0.41844544,0.6464,0.0,34.96734938678656,61.70098517027297
21.96650364257466,88.25139182718591,30.584347,Hot_Zone (UHI),Wind_Blocked,-0.0050416477,0.3919955,0.6772857142857144,0.0,34.967622819515164,61.7004525051818
21.96650364257466,88.27295139400478,30.426762,Hot_Zone (UHI),Wind_Blocked,-0.14717835,0.487135,0.663,0.0,34.96873422985685,61.6982338271562
21.96650364257466,88.3106806359378,30.57403,Hot_Zone (UHI),Wind_Blocked,0.02611568,0.34206846,0.6505,0.0,34.97072742183835,61.69404828274212
21.96650364257466,88.31607052764252,30.451197,Hot_Zone (UHI),Wind_Blocked,-0.09421338,0.43160146,0.6291666666666667,0.0,34.97101496690498,61.69342315778671
21.971893534279378,88.21905247695761,30.433702,Hot_Zone (UHI),Wind_Blocked,-0.15136835,0.50734484,0.71275,0.0,34.96594088749016,61.70396490359468
21.971893534279378,88.2460019354812,30.437813,Hot_Zone (UHI),Wind_Blocked,-0.08885817,0.46210268,0.6464,0.0,34.96729838813297,61.70140471073291
21.971893534279378,88.25139182718591,30.466019,Hot_Zone (UHI),Wind_Blocked,-0.10819546,0.4714493,0.6772857142857144,0.0,34.96757659629722,61.70086349835978
21.971893534279378,88.27295139400478,30.506502,Hot_Zone (UHI),Wind_Blocked,-0.09761548,0.4276751,0.663,0.0,34.9687078574193,61.69860777355863
21.971893534279378,88.3106806359378,30.568459,Hot_Zone (UHI),Wind_Blocked,-0.016601546,0.35785824,0.6505,0.0,34.97073799952558,61.69434754247328
21.971893534279378,88.40769868662271,30.529392,Hot_Zone (UHI),Wind_Blocked,-0.08619001,0.39878914,0.662,0.0,34.97592796236946,61.68224110856726
21.97728342598409,88.21905247695761,30.504942,Hot_Zone (UHI),Wind_Blocked,-0.043558035,0.40905243,0.71275,0.0,34.96586479308972,61.704432984773206
21.97728342598409,88.2460019354812,30.577694,Hot_Zone (UHI),Wind_Blocked,0.027132967,0.35264558,0.6465,0.0,34.96724540686716,61.70183381153776
